ID DECISÃO TRF2,NUMERO PROCESSO,TEMA TNU,CONSONÂNCIA OU DISSONÂNCIA
1999,5001010-53.2022.4.02.5101,334,CONSONANCIA
1734,5002153-67.2024.4.02.5114,165,CONSONANCIA
810,5082585-15.2024.4.02.5101,313,CONSONANCIA
74,5005134-74.2025.4.02.5101,183,CONSONANCIA
108,5002951-33.2025.4.02.5101,313,CONSONANCIA
1107,5075442-72.2024.4.02.5101,313,CONSONANCIA
1321,5070944-30.2024.4.02.5101,20,CONSONANCIA
390,5095673-23.2024.4.02.5101,277,CONSONANCIA
418,5094572-48.2024.4.02.5101,20,CONSONANCIA
521,5091836-57.2024.4.02.5101,20,CONSONANCIA
1098,5075672-17.2024.4.02.5101,20,CONSONANCIA
1828,5061707-69.2024.4.02.5101,313,CONSONANCIA
1192,5100854-39.2023.4.02.5101,69,CONSONANCIA
772,5034452-48.2024.4.02.5001,120,CONSONANCIA
1617,5002446-61.2024.4.02.5106,20,CONSONANCIA
1618,5002446-61.2024.4.02.5106,20,CONSONANCIA
1663,5064221-92.2024.4.02.5101,71,CONSONANCIA
1860,5006174-77.2024.4.02.5117,313,CONSONANCIA
218,5010654-32.2023.4.02.5118,254,CONSONANCIA
1558,5065818-96.2024.4.02.5101,194,CONSONANCIA
741,5085374-84.2024.4.02.5101,71,CONSONANCIA
1410,5068718-52.2024.4.02.5101,71,CONSONANCIA
1411,5068718-52.2024.4.02.5101,71,CONSONANCIA
1839,5061614-09.2024.4.02.5101,71,CONSONANCIA
1905,5060511-64.2024.4.02.5101,71,CONSONANCIA
1926,5060304-65.2024.4.02.5101,71,CONSONANCIA
889,5080680-72.2024.4.02.5101,45,CONSONANCIA
1837,5061623-68.2024.4.02.5101,45,CONSONANCIA
1073,5011720-37.2024.4.02.5110,27,CONSONANCIA
1844,5061561-28.2024.4.02.5101,27,CONSONANCIA
1963,5026414-47.2024.4.02.5001,27,CONSONANCIA
1243,5007280-19.2024.4.02.5103,313,CONSONANCIA
1277,5071677-93.2024.4.02.5101,313,CONSONANCIA
213,5002564-81.2022.4.02.5114,244,CONSONANCIA
1755,5027472-85.2024.4.02.5001,277,CONSONANCIA
196,5106872-42.2024.4.02.5101,71,CONSONANCIA
202,5106371-88.2024.4.02.5101,312,CONSONANCIA
1935,5060233-63.2024.4.02.5101,312,CONSONANCIA
1585,5028640-25.2024.4.02.5001,120,CONSONANCIA
1398,5069106-52.2024.4.02.5101,71,CONSONANCIA
1961,5059907-06.2024.4.02.5101,71,CONSONANCIA
534,5037015-15.2024.4.02.5001,358,CONSONANCIA
552,5036696-47.2024.4.02.5001,358,CONSONANCIA
865,5081120-68.2024.4.02.5101,358,CONSONANCIA
885,5003795-20.2024.4.02.5003,358,CONSONANCIA
902,5080403-56.2024.4.02.5101,358,CONSONANCIA
965,5079035-12.2024.4.02.5101,358,CONSONANCIA
1502,5066888-51.2024.4.02.5101,358,CONSONANCIA
1657,5004105-75.2024.4.02.5116,358,CONSONANCIA
1760,5005605-21.2024.4.02.5006,358,CONSONANCIA
1834,5005522-05.2024.4.02.5006,358,CONSONANCIA
1989,5007567-34.2024.4.02.5118,358,CONSONANCIA
287,5100129-16.2024.4.02.5101,71,CONSONANCIA
290,5100029-61.2024.4.02.5101,71,CONSONANCIA
1104,5007538-29.2024.4.02.5103,71,CONSONANCIA
1545,5066045-86.2024.4.02.5101,120,CONSONANCIA
1626,5003447-78.2024.4.02.5107,120,CONSONANCIA
1789,5062096-54.2024.4.02.5101,120,CONSONANCIA
1843,5005514-28.2024.4.02.5006,120,CONSONANCIA
1885,5002914-43.2024.4.02.5003,120,CONSONANCIA
1929,5010082-66.2024.4.02.5110,27,CONSONANCIA
1129,5009049-17.2024.4.02.5118,165,CONSONANCIA
1959,5004490-11.2024.4.02.5120,165,CONSONANCIA
1288,5007199-70.2024.4.02.5103,94,CONSONANCIA
68,5006268-39.2025.4.02.5101,313,CONSONANCIA
631,5087818-90.2024.4.02.5101,254,CONSONANCIA
888,5080696-26.2024.4.02.5101,254,CONSONANCIA
1292,5071420-68.2024.4.02.5101,182,CONSONANCIA
1653,5064293-79.2024.4.02.5101,243,CONSONANCIA
1697,5063611-27.2024.4.02.5101,164,CONSONANCIA
21,5012124-81.2025.4.02.5101,88,CONSONANCIA
282,5101337-35.2024.4.02.5101,88,CONSONANCIA
513,5091934-42.2024.4.02.5101,84,CONSONANCIA
935,5033302-32.2024.4.02.5001,182,CONSONANCIA
938,5009560-15.2024.4.02.5118,254,CONSONANCIA
1270,5006277-29.2024.4.02.5006,313,CONSONANCIA
1759,5005606-06.2024.4.02.5006,313,CONSONANCIA
599,5088885-90.2024.4.02.5101,88,CONSONANCIA
674,5086756-15.2024.4.02.5101,88,CONSONANCIA
1383,5069570-76.2024.4.02.5101,220,CONSONANCIA
57,5007699-11.2025.4.02.5101,182,CONSONANCIA
622,5084830-67.2022.4.02.5101,164,CONSONANCIA
1043,5012641-77.2021.4.02.5117,164,CONSONANCIA
1824,0182063-72.2017.4.02.5151,164,CONSONANCIA
900,5077715-92.2022.4.02.5101,164,CONSONANCIA
48,5008363-42.2025.4.02.5101,183,CONSONANCIA
1780,5062200-46.2024.4.02.5101,182,CONSONANCIA
356,5097494-62.2024.4.02.5101,254,CONSONANCIA
993,5078065-12.2024.4.02.5101,254,CONSONANCIA
708,5085848-55.2024.4.02.5101,313,CONSONANCIA
166,5110392-10.2024.4.02.5101,313,CONSONANCIA
1423,0152921-11.2017.4.02.5155,164,CONSONANCIA
1481,0151477-52.2017.4.02.5151,164,CONSONANCIA
490,5092664-53.2024.4.02.5101,243,CONSONANCIA
1987,5001428-03.2023.4.02.5118,99,CONSONANCIA
1268,5071760-12.2024.4.02.5101,313,CONSONANCIA
1275,5071681-33.2024.4.02.5101,313,CONSONANCIA
1300,5071287-26.2024.4.02.5101,313,CONSONANCIA
1521,5006844-60.2024.4.02.5103,182,CONSONANCIA
854,5081304-24.2024.4.02.5101,313,CONSONANCIA
1719,5063059-62.2024.4.02.5101,182,CONSONANCIA
1256,5006325-85.2024.4.02.5006,313,CONSONANCIA
1857,5005489-15.2024.4.02.5006,313,CONSONANCIA
230,5104344-35.2024.4.02.5101,313,CONSONANCIA
233,5104257-79.2024.4.02.5101,244,CONSONANCIA
1417,5012193-89.2020.4.02.5101,320,CONSONANCIA
1938,5003241-64.2024.4.02.5107,182,CONSONANCIA
229,5104375-55.2024.4.02.5101,194,CONSONANCIA
792,5083049-39.2024.4.02.5101,120,CONSONANCIA
890,5033619-30.2024.4.02.5001,120,CONSONANCIA
1199,5001391-66.2024.4.02.5109,120,CONSONANCIA
126,5000369-69.2025.4.02.5001,10,CONSONANCIA
17,5037189-92.2022.4.02.5001,164,CONSONANCIA
426,5031852-25.2022.4.02.5001,164,CONSONANCIA
873,5001410-66.2024.4.02.5111,182,CONSONANCIA
1758,5062528-73.2024.4.02.5101,254,CONSONANCIA
833,5082138-27.2024.4.02.5101,313,CONSONANCIA
43,5009404-44.2025.4.02.5101,194,CONSONANCIA
752,5007688-05.2023.4.02.5116,194,CONSONANCIA
979,5006555-25.2023.4.02.5116,194,CONSONANCIA
1194,5006856-69.2023.4.02.5116,194,CONSONANCIA
358,5097303-17.2024.4.02.5101,10,CONSONANCIA
1152,5074336-75.2024.4.02.5101,229,CONSONANCIA
1379,5069618-35.2024.4.02.5101,229,CONSONANCIA
1413,5068699-46.2024.4.02.5101,229,CONSONANCIA
1495,5067026-18.2024.4.02.5101,229,CONSONANCIA
1546,5066034-57.2024.4.02.5101,229,CONSONANCIA
260,5017037-20.2024.4.02.0000,246,CONSONANCIA
261,5017037-20.2024.4.02.0000,246,CONSONANCIA
55,5007772-80.2025.4.02.5101,334,CONSONANCIA
219,5001166-30.2021.4.02.5116,164,CONSONANCIA
221,5013022-82.2021.4.02.5118,164,CONSONANCIA
226,5104549-64.2024.4.02.5101,334,CONSONANCIA
263,5102540-32.2024.4.02.5101,334,CONSONANCIA
274,5101614-51.2024.4.02.5101,334,CONSONANCIA
277,5101579-91.2024.4.02.5101,334,CONSONANCIA
413,5094644-35.2024.4.02.5101,257,CONSONANCIA
423,5002808-66.2024.4.02.5105,334,CONSONANCIA
711,5085821-72.2024.4.02.5101,334,CONSONANCIA
743,5085361-85.2024.4.02.5101,334,CONSONANCIA
962,5087123-10.2022.4.02.5101,164,CONSONANCIA
1035,5077206-93.2024.4.02.5101,334,CONSONANCIA
1362,5069907-65.2024.4.02.5101,257,CONSONANCIA
1390,5069417-43.2024.4.02.5101,257,CONSONANCIA
1425,0065419-32.2016.4.02.5167,164,CONSONANCIA
1462,0065379-50.2016.4.02.5167,164,CONSONANCIA
1465,0059120-87.2016.4.02.5151,164,CONSONANCIA
1475,0065415-92.2016.4.02.5167,164,CONSONANCIA
1997,5076941-62.2022.4.02.5101,164,CONSONANCIA
7,5017817-46.2025.4.02.5101,257,CONSONANCIA
334,5098216-96.2024.4.02.5101,27,CONSONANCIA
1467,0065193-72.2016.4.02.5152,164,CONSONANCIA
1768,5062343-35.2024.4.02.5101,257,CONSONANCIA
602,5088812-21.2024.4.02.5101,313,CONSONANCIA
206,5105589-81.2024.4.02.5101,313,CONSONANCIA
306,5099492-65.2024.4.02.5101,313,CONSONANCIA
547,5091056-20.2024.4.02.5101,313,CONSONANCIA
937,5079642-25.2024.4.02.5101,340,CONSONANCIA
987,5078236-66.2024.4.02.5101,313,CONSONANCIA
1112,5007521-90.2024.4.02.5103,313,CONSONANCIA
1114,5007521-90.2024.4.02.5103,313,CONSONANCIA
1171,5073925-32.2024.4.02.5101,340,CONSONANCIA
1325,5003931-78.2024.4.02.5112,313,CONSONANCIA
1795,5062063-64.2024.4.02.5101,340,CONSONANCIA
1485,5005984-59.2024.4.02.5006,313,CONSONANCIA
1995,5019038-35.2023.4.02.5101,164,CONSONANCIA
896,5080518-77.2024.4.02.5101,32,CONSONANCIA
122,5001364-73.2025.4.02.5101,194,CONSONANCIA
1093,5075843-71.2024.4.02.5101,194,CONSONANCIA
1324,5070859-44.2024.4.02.5101,194,CONSONANCIA
1744,5062641-27.2024.4.02.5101,194,CONSONANCIA
1616,5064693-93.2024.4.02.5101,182,CONSONANCIA
1708,5004797-62.2024.4.02.5120,182,CONSONANCIA
472,5037478-54.2024.4.02.5001,313,CONSONANCIA
644,5035576-66.2024.4.02.5001,313,CONSONANCIA
645,5035577-51.2024.4.02.5001,313,CONSONANCIA
646,5035575-81.2024.4.02.5001,313,CONSONANCIA
647,5035574-96.2024.4.02.5001,313,CONSONANCIA
648,5035573-14.2024.4.02.5001,313,CONSONANCIA
649,5035572-29.2024.4.02.5001,313,CONSONANCIA
650,5035571-44.2024.4.02.5001,313,CONSONANCIA
651,5035570-59.2024.4.02.5001,313,CONSONANCIA
695,5035144-47.2024.4.02.5001,313,CONSONANCIA
696,5035141-92.2024.4.02.5001,313,CONSONANCIA
698,5035139-25.2024.4.02.5001,313,CONSONANCIA
699,5035135-85.2024.4.02.5001,313,CONSONANCIA
700,5035131-48.2024.4.02.5001,313,CONSONANCIA
713,5035036-18.2024.4.02.5001,313,CONSONANCIA
714,5035035-33.2024.4.02.5001,313,CONSONANCIA
715,5035038-85.2024.4.02.5001,313,CONSONANCIA
716,5035034-48.2024.4.02.5001,313,CONSONANCIA
717,5035033-63.2024.4.02.5001,313,CONSONANCIA
718,5035031-93.2024.4.02.5001,313,CONSONANCIA
719,5035032-78.2024.4.02.5001,313,CONSONANCIA
720,5035030-11.2024.4.02.5001,313,CONSONANCIA
1639,5064394-19.2024.4.02.5101,254,CONSONANCIA
1640,5064394-19.2024.4.02.5101,254,CONSONANCIA
1669,5064173-36.2024.4.02.5101,313,CONSONANCIA
225,5110006-82.2021.4.02.5101,164,CONSONANCIA
505,5008748-03.2020.4.02.5121,164,CONSONANCIA
879,5079142-27.2022.4.02.5101,164,CONSONANCIA
897,5002251-44.2022.4.02.5107,164,CONSONANCIA
961,5011958-20.2023.4.02.5101,164,CONSONANCIA
1472,0179140-40.2017.4.02.5162,164,CONSONANCIA
1996,5074290-28.2020.4.02.5101,164,CONSONANCIA
1445,5005214-15.2024.4.02.5120,244,CONSONANCIA
1919,5011398-24.2022.4.02.5001,164,CONSONANCIA
1980,5026331-31.2024.4.02.5001,345,NAO_APLICAVEL
1230,5072581-16.2024.4.02.5101,313,CONSONANCIA
1571,5065575-55.2024.4.02.5101,320,CONSONANCIA
1720,5003927-71.2024.4.02.5005,263,CONSONANCIA
840,5033981-32.2024.4.02.5001,101,CONSONANCIA
1477,5007530-64.2024.4.02.5002,120,CONSONANCIA
104,5003343-70.2025.4.02.5101,194,CONSONANCIA
145,5113031-98.2024.4.02.5101,194,CONSONANCIA
149,5112246-39.2024.4.02.5101,194,CONSONANCIA
164,5110659-79.2024.4.02.5101,194,CONSONANCIA
210,5104923-80.2024.4.02.5101,194,CONSONANCIA
234,5009525-89.2023.4.02.5118,194,CONSONANCIA
254,5102912-78.2024.4.02.5101,194,CONSONANCIA
255,5102910-11.2024.4.02.5101,194,CONSONANCIA
308,5099173-97.2024.4.02.5101,194,CONSONANCIA
369,5096839-90.2024.4.02.5101,194,CONSONANCIA
456,5093521-02.2024.4.02.5101,194,CONSONANCIA
579,5089746-76.2024.4.02.5101,194,CONSONANCIA
581,5089727-70.2024.4.02.5101,194,CONSONANCIA
659,5087326-98.2024.4.02.5101,194,CONSONANCIA
707,5085916-05.2024.4.02.5101,194,CONSONANCIA
756,5084754-72.2024.4.02.5101,194,CONSONANCIA
912,5080239-91.2024.4.02.5101,194,CONSONANCIA
913,5006956-29.2024.4.02.5006,194,CONSONANCIA
933,5033311-91.2024.4.02.5001,194,CONSONANCIA
946,5079397-14.2024.4.02.5101,194,CONSONANCIA
947,5079392-89.2024.4.02.5101,194,CONSONANCIA
966,5078974-54.2024.4.02.5101,194,CONSONANCIA
985,5078247-95.2024.4.02.5101,194,CONSONANCIA
1002,5077979-41.2024.4.02.5101,194,CONSONANCIA
1041,5003226-16.2024.4.02.5101,194,CONSONANCIA
1053,5076775-59.2024.4.02.5101,194,CONSONANCIA
1064,5076415-27.2024.4.02.5101,194,CONSONANCIA
1085,5075944-11.2024.4.02.5101,194,CONSONANCIA
1117,5075237-43.2024.4.02.5101,194,CONSONANCIA
1140,5074614-76.2024.4.02.5101,194,CONSONANCIA
1193,5006022-66.2023.4.02.5116,194,CONSONANCIA
1200,5073454-16.2024.4.02.5101,194,CONSONANCIA
1223,5072698-07.2024.4.02.5101,194,CONSONANCIA
1224,5072612-36.2024.4.02.5101,194,CONSONANCIA
1231,5072567-32.2024.4.02.5101,194,CONSONANCIA
1234,5072549-11.2024.4.02.5101,194,CONSONANCIA
1342,5070355-38.2024.4.02.5101,194,CONSONANCIA
1385,5069494-52.2024.4.02.5101,194,CONSONANCIA
1387,5006096-28.2024.4.02.5006,194,CONSONANCIA
1415,5007006-55.2024.4.02.5103,194,CONSONANCIA
1428,5068135-67.2024.4.02.5101,194,CONSONANCIA
1431,5006035-70.2024.4.02.5006,194,CONSONANCIA
1432,5068089-78.2024.4.02.5101,194,CONSONANCIA
1662,5064229-69.2024.4.02.5101,194,CONSONANCIA
1664,5064208-93.2024.4.02.5101,194,CONSONANCIA
1667,5064199-34.2024.4.02.5101,194,CONSONANCIA
1681,5063915-26.2024.4.02.5101,194,CONSONANCIA
1695,5063703-05.2024.4.02.5101,194,CONSONANCIA
1798,5062052-35.2024.4.02.5101,194,CONSONANCIA
1799,5005569-76.2024.4.02.5006,194,CONSONANCIA
1806,5061885-18.2024.4.02.5101,194,CONSONANCIA
1808,5061870-49.2024.4.02.5101,194,CONSONANCIA
1849,5061458-21.2024.4.02.5101,194,CONSONANCIA
1904,5060514-19.2024.4.02.5101,194,CONSONANCIA
1947,5059996-29.2024.4.02.5101,194,CONSONANCIA
1971,5059777-16.2024.4.02.5101,194,CONSONANCIA
244,5103655-88.2024.4.02.5101,27,CONSONANCIA
669,5007363-35.2024.4.02.5006,27,CONSONANCIA
1660,5008075-77.2024.4.02.5118,27,CONSONANCIA
1900,5007676-48.2024.4.02.5118,27,CONSONANCIA
239,5034412-37.2022.4.02.5001,164,CONSONANCIA
485,5037392-83.2024.4.02.5001,81,CONSONANCIA
856,5081249-73.2024.4.02.5101,81,CONSONANCIA
1115,5075291-09.2024.4.02.5101,81,CONSONANCIA
1645,5064347-45.2024.4.02.5101,81,CONSONANCIA
11,5017048-38.2025.4.02.5101,194,CONSONANCIA
69,5006140-19.2025.4.02.5101,194,CONSONANCIA
81,5004585-64.2025.4.02.5101,194,CONSONANCIA
86,5004282-50.2025.4.02.5101,194,CONSONANCIA
105,5003302-06.2025.4.02.5101,194,CONSONANCIA
138,5000306-35.2025.4.02.5101,194,CONSONANCIA
165,5110519-45.2024.4.02.5101,194,CONSONANCIA
172,5109476-73.2024.4.02.5101,194,CONSONANCIA
182,5108119-58.2024.4.02.5101,194,CONSONANCIA
198,5106815-24.2024.4.02.5101,194,CONSONANCIA
211,5104876-09.2024.4.02.5101,194,CONSONANCIA
223,5000732-60.2024.4.02.5108,194,CONSONANCIA
236,5014490-03.2024.4.02.5110,194,CONSONANCIA
257,5102752-53.2024.4.02.5101,194,CONSONANCIA
281,5101405-82.2024.4.02.5101,194,CONSONANCIA
284,5100531-97.2024.4.02.5101,194,CONSONANCIA
288,5100074-65.2024.4.02.5101,194,CONSONANCIA
316,5098860-39.2024.4.02.5101,194,CONSONANCIA
317,5098834-41.2024.4.02.5101,194,CONSONANCIA
327,5098496-67.2024.4.02.5101,194,CONSONANCIA
331,5098355-48.2024.4.02.5101,194,CONSONANCIA
335,5098204-82.2024.4.02.5101,194,CONSONANCIA
342,5024778-37.2024.4.02.5101,194,CONSONANCIA
364,5097028-68.2024.4.02.5101,194,CONSONANCIA
372,5096715-10.2024.4.02.5101,194,CONSONANCIA
374,5096673-58.2024.4.02.5101,194,CONSONANCIA
376,5096581-80.2024.4.02.5101,194,CONSONANCIA
377,5096579-13.2024.4.02.5101,194,CONSONANCIA
379,5013682-95.2024.4.02.5110,194,CONSONANCIA
384,5096245-76.2024.4.02.5101,194,CONSONANCIA
399,5095065-25.2024.4.02.5101,194,CONSONANCIA
453,5093628-46.2024.4.02.5101,194,CONSONANCIA
460,5093405-93.2024.4.02.5101,194,CONSONANCIA
464,5037537-42.2024.4.02.5001,194,CONSONANCIA
482,5092886-21.2024.4.02.5101,194,CONSONANCIA
512,5092010-66.2024.4.02.5101,194,CONSONANCIA
515,5091923-13.2024.4.02.5101,194,CONSONANCIA
535,5091471-03.2024.4.02.5101,194,CONSONANCIA
541,5091180-03.2024.4.02.5101,194,CONSONANCIA
542,5091142-88.2024.4.02.5101,194,CONSONANCIA
575,5013055-91.2024.4.02.5110,194,CONSONANCIA
577,5089816-93.2024.4.02.5101,194,CONSONANCIA
582,5089726-85.2024.4.02.5101,194,CONSONANCIA
601,5088862-47.2024.4.02.5101,194,CONSONANCIA
608,5088452-86.2024.4.02.5101,194,CONSONANCIA
611,5088343-72.2024.4.02.5101,194,CONSONANCIA
627,5087851-80.2024.4.02.5101,194,CONSONANCIA
634,5087713-16.2024.4.02.5101,194,CONSONANCIA
652,5087424-83.2024.4.02.5101,194,CONSONANCIA
653,5087422-16.2024.4.02.5101,194,CONSONANCIA
654,5087414-39.2024.4.02.5101,194,CONSONANCIA
657,5087399-70.2024.4.02.5101,194,CONSONANCIA
671,5086826-32.2024.4.02.5101,194,CONSONANCIA
672,5086803-86.2024.4.02.5101,194,CONSONANCIA
678,5086670-44.2024.4.02.5101,194,CONSONANCIA
688,5086385-51.2024.4.02.5101,194,CONSONANCIA
701,5086010-50.2024.4.02.5101,194,CONSONANCIA
753,5084814-45.2024.4.02.5101,194,CONSONANCIA
760,5084403-02.2024.4.02.5101,194,CONSONANCIA
769,5083466-89.2024.4.02.5101,194,CONSONANCIA
780,5083388-95.2024.4.02.5101,194,CONSONANCIA
804,5082631-04.2024.4.02.5101,194,CONSONANCIA
806,5008047-15.2024.4.02.5117,194,CONSONANCIA
815,5082438-86.2024.4.02.5101,194,CONSONANCIA
819,5082349-63.2024.4.02.5101,194,CONSONANCIA
825,5082306-29.2024.4.02.5101,194,CONSONANCIA
828,5082264-77.2024.4.02.5101,194,CONSONANCIA
830,5034113-89.2024.4.02.5001,194,CONSONANCIA
838,5081915-74.2024.4.02.5101,194,CONSONANCIA
841,5081811-82.2024.4.02.5101,194,CONSONANCIA
843,5081739-95.2024.4.02.5101,194,CONSONANCIA
849,5081391-77.2024.4.02.5101,194,CONSONANCIA
853,5081344-06.2024.4.02.5101,194,CONSONANCIA
855,5081302-54.2024.4.02.5101,194,CONSONANCIA
861,5081156-13.2024.4.02.5101,194,CONSONANCIA
862,5007043-82.2024.4.02.5006,194,CONSONANCIA
867,5081066-05.2024.4.02.5101,194,CONSONANCIA
884,5033661-79.2024.4.02.5001,194,CONSONANCIA
886,5080720-54.2024.4.02.5101,194,CONSONANCIA
895,5080520-47.2024.4.02.5101,194,CONSONANCIA
904,5080397-49.2024.4.02.5101,194,CONSONANCIA
941,5079485-52.2024.4.02.5101,194,CONSONANCIA
945,5033219-16.2024.4.02.5001,194,CONSONANCIA
980,5078285-10.2024.4.02.5101,194,CONSONANCIA
982,5078267-86.2024.4.02.5101,194,CONSONANCIA
983,5078263-49.2024.4.02.5101,194,CONSONANCIA
984,5078258-27.2024.4.02.5101,194,CONSONANCIA
992,5078109-31.2024.4.02.5101,194,CONSONANCIA
1013,5127928-68.2023.4.02.5101,194,CONSONANCIA
1037,5077159-22.2024.4.02.5101,194,CONSONANCIA
1058,5011996-23.2023.4.02.5104,194,CONSONANCIA
1069,5076282-82.2024.4.02.5101,194,CONSONANCIA
1082,5076014-28.2024.4.02.5101,194,CONSONANCIA
1090,5075876-61.2024.4.02.5101,194,CONSONANCIA
1094,5011678-85.2024.4.02.5110,194,CONSONANCIA
1095,5075777-91.2024.4.02.5101,194,CONSONANCIA
1097,5075762-25.2024.4.02.5101,194,CONSONANCIA
1099,5075608-07.2024.4.02.5101,194,CONSONANCIA
1100,5011654-57.2024.4.02.5110,194,CONSONANCIA
1106,5075465-18.2024.4.02.5101,194,CONSONANCIA
1111,5075334-43.2024.4.02.5101,194,CONSONANCIA
1126,5074949-95.2024.4.02.5101,194,CONSONANCIA
1130,5006542-31.2024.4.02.5006,194,CONSONANCIA
1137,5074706-54.2024.4.02.5101,194,CONSONANCIA
1151,0068113-22.2016.4.02.5151,194,CONSONANCIA
1178,5073819-70.2024.4.02.5101,194,CONSONANCIA
1202,5073449-91.2024.4.02.5101,194,CONSONANCIA
1209,5073261-98.2024.4.02.5101,194,CONSONANCIA
1215,5002705-63.2023.4.02.5115,194,CONSONANCIA
1216,5007843-32.2023.4.02.5108,194,CONSONANCIA
1220,5072969-16.2024.4.02.5101,194,CONSONANCIA
1221,5072938-93.2024.4.02.5101,194,CONSONANCIA
1226,5072598-52.2024.4.02.5101,194,CONSONANCIA
1227,5072597-67.2024.4.02.5101,194,CONSONANCIA
1233,5072551-78.2024.4.02.5101,194,CONSONANCIA
1238,5072413-14.2024.4.02.5101,194,CONSONANCIA
1240,5072400-15.2024.4.02.5101,194,CONSONANCIA
1252,5030919-81.2024.4.02.5001,194,CONSONANCIA
1265,5071791-32.2024.4.02.5101,194,CONSONANCIA
1266,5071782-70.2024.4.02.5101,194,CONSONANCIA
1267,5011306-39.2024.4.02.5110,194,CONSONANCIA
1272,5071696-02.2024.4.02.5101,194,CONSONANCIA
1284,5071615-53.2024.4.02.5101,194,CONSONANCIA
1285,5071614-68.2024.4.02.5101,194,CONSONANCIA
1289,5071514-16.2024.4.02.5101,194,CONSONANCIA
1293,5071398-10.2024.4.02.5101,194,CONSONANCIA
1294,5071362-65.2024.4.02.5101,194,CONSONANCIA
1307,5007163-28.2024.4.02.5103,194,CONSONANCIA
1310,5006635-86.2023.4.02.5116,194,CONSONANCIA
1315,5006185-51.2024.4.02.5006,194,CONSONANCIA
1317,5070983-27.2024.4.02.5101,194,CONSONANCIA
1326,5070766-81.2024.4.02.5101,194,CONSONANCIA
1327,5070744-23.2024.4.02.5101,194,CONSONANCIA
1328,5070744-23.2024.4.02.5101,194,CONSONANCIA
1329,5070663-74.2024.4.02.5101,194,CONSONANCIA
1330,5070583-13.2024.4.02.5101,194,CONSONANCIA
1347,5070245-39.2024.4.02.5101,194,CONSONANCIA
1353,5070113-79.2024.4.02.5101,194,CONSONANCIA
1373,5132033-88.2023.4.02.5101,194,CONSONANCIA
1378,5069637-41.2024.4.02.5101,194,CONSONANCIA
1397,5069265-92.2024.4.02.5101,194,CONSONANCIA
1399,5069104-82.2024.4.02.5101,194,CONSONANCIA
1401,5069039-87.2024.4.02.5101,194,CONSONANCIA
1416,5011131-72.2024.4.02.5101,194,CONSONANCIA
1418,5068257-80.2024.4.02.5101,194,CONSONANCIA
1420,5010881-12.2024.4.02.5110,194,CONSONANCIA
1446,5067800-48.2024.4.02.5101,194,CONSONANCIA
1447,5067789-19.2024.4.02.5101,194,CONSONANCIA
1458,5067618-62.2024.4.02.5101,194,CONSONANCIA
1463,5006735-04.2024.4.02.5117,194,CONSONANCIA
1464,5006732-49.2024.4.02.5117,194,CONSONANCIA
1466,0056150-17.2016.4.02.5151,194,CONSONANCIA
1468,5127700-93.2023.4.02.5101,194,CONSONANCIA
1469,5128159-95.2023.4.02.5101,194,CONSONANCIA
1470,5067501-71.2024.4.02.5101,194,CONSONANCIA
1474,5067439-31.2024.4.02.5101,194,CONSONANCIA
1512,5066665-98.2024.4.02.5101,194,CONSONANCIA
1513,5066665-98.2024.4.02.5101,194,CONSONANCIA
1519,5066556-84.2024.4.02.5101,194,CONSONANCIA
1526,5006626-87.2024.4.02.5117,194,CONSONANCIA
1528,5066348-03.2024.4.02.5101,194,CONSONANCIA
1530,5066317-80.2024.4.02.5101,194,CONSONANCIA
1531,5066307-36.2024.4.02.5101,194,CONSONANCIA
1532,5066290-97.2024.4.02.5101,194,CONSONANCIA
1540,5004200-08.2024.4.02.5116,194,CONSONANCIA
1542,5066061-40.2024.4.02.5101,194,CONSONANCIA
1577,5065521-89.2024.4.02.5101,194,CONSONANCIA
1581,5065434-36.2024.4.02.5101,194,CONSONANCIA
1583,5065407-53.2024.4.02.5101,194,CONSONANCIA
1584,5006533-27.2024.4.02.5117,194,CONSONANCIA
1599,5002468-22.2024.4.02.5106,194,CONSONANCIA
1608,5064839-37.2024.4.02.5101,194,CONSONANCIA
1609,5064837-67.2024.4.02.5101,194,CONSONANCIA
1610,5064832-45.2024.4.02.5101,194,CONSONANCIA
1621,5064625-46.2024.4.02.5101,194,CONSONANCIA
1646,5064342-23.2024.4.02.5101,194,CONSONANCIA
1647,5064341-38.2024.4.02.5101,194,CONSONANCIA
1649,5064329-24.2024.4.02.5101,194,CONSONANCIA
1650,5064327-54.2024.4.02.5101,194,CONSONANCIA
1651,5005740-33.2024.4.02.5006,194,CONSONANCIA
1652,5064300-71.2024.4.02.5101,194,CONSONANCIA
1654,5064288-57.2024.4.02.5101,194,CONSONANCIA
1655,5064285-05.2024.4.02.5101,194,CONSONANCIA
1666,5064201-04.2024.4.02.5101,194,CONSONANCIA
1671,5064122-25.2024.4.02.5101,194,CONSONANCIA
1673,5064078-06.2024.4.02.5101,194,CONSONANCIA
1680,5063918-78.2024.4.02.5101,194,CONSONANCIA
1696,5063684-96.2024.4.02.5101,194,CONSONANCIA
1710,5063136-71.2024.4.02.5101,194,CONSONANCIA
1722,5008846-06.2024.4.02.5102,194,CONSONANCIA
1723,5063021-50.2024.4.02.5101,194,CONSONANCIA
1725,5063007-66.2024.4.02.5101,194,CONSONANCIA
1733,5062839-64.2024.4.02.5101,194,CONSONANCIA
1741,5062701-97.2024.4.02.5101,194,CONSONANCIA
