decisionId,classe,tipoJulgamento,assuntos,competencia,relatorOriginario,dataAutuacao,dataJulgamento,numeroProcesso,inteiroTeorPath
TRF2-LIVE-74,NAO_INFORMADO,COLEGIADO,NAO_INFORMADO,1ª Turma Recursal do Espírito Santo,,,20/05/2026,5015035-75.2025.4.02.5001,https://eproc.jfes.jus.br/eproc/externo_controlador.php?acao=processo_seleciona_publica&acao_origem=processo_consulta_publica&acao_retorno=processo_consulta_publica&num_processo=50150357520254025001
TRF2-LIVE-75,NAO_INFORMADO,COLEGIADO,NAO_INFORMADO,1ª Turma Recursal do Espírito Santo,PABLO COELHO CHARLES GOMES,,20/05/2026,5005629-15.2025.4.02.5006,https://eproc.jfes.jus.br/eproc/externo_controlador.php?acao=processo_seleciona_publica&acao_origem=processo_consulta_publica&acao_retorno=processo_consulta_publica&num_processo=50056291520254025006
TRF2-LIVE-76,NAO_INFORMADO,COLEGIADO,NAO_INFORMADO,1ª Turma Recursal do Espírito Santo,PABLO COELHO CHARLES GOMES,,20/05/2026,5007037-53.2025.4.02.5002,https://eproc.jfes.jus.br/eproc/externo_controlador.php?acao=processo_seleciona_publica&acao_origem=processo_consulta_publica&acao_retorno=processo_consulta_publica&num_processo=50070375320254025002
TRF2-LIVE-77,NAO_INFORMADO,COLEGIADO,NAO_INFORMADO,2ª Turma Recursal do Espírito Santo,FRANCISCO DE ASSIS BASILIO DE MORAES,,30/04/2026,5004790-33.2024.4.02.5003,https://eproc.jfes.jus.br/eproc/externo_controlador.php?acao=processo_seleciona_publica&acao_origem=processo_consulta_publica&acao_retorno=processo_consulta_publica&num_processo=50047903320244025003
TRF2-LIVE-78,NAO_INFORMADO,COLEGIADO,NAO_INFORMADO,1ª Turma Recursal do Espírito Santo,LEONARDO MARQUES LESSA,,20/05/2026,5004809-42.2024.4.02.5002,https://eproc.jfes.jus.br/eproc/externo_controlador.php?acao=processo_seleciona_publica&acao_origem=processo_consulta_publica&acao_retorno=processo_consulta_publica&num_processo=50048094220244025002
TRF2-LIVE-79,NAO_INFORMADO,COLEGIADO,NAO_INFORMADO,1ª Turma Recursal do Espírito Santo,PABLO COELHO CHARLES GOMES,,20/05/2026,5001000-98.2025.4.02.5005,https://eproc.jfes.jus.br/eproc/externo_controlador.php?acao=processo_seleciona_publica&acao_origem=processo_consulta_publica&acao_retorno=processo_consulta_publica&num_processo=50010009820254025005
TRF2-LIVE-80,NAO_INFORMADO,COLEGIADO,NAO_INFORMADO,1ª Turma Recursal do Espírito Santo,PABLO COELHO CHARLES GOMES,,20/05/2026,5004035-03.2024.4.02.5005,https://eproc.jfes.jus.br/eproc/externo_controlador.php?acao=processo_seleciona_publica&acao_origem=processo_consulta_publica&acao_retorno=processo_consulta_publica&num_processo=50040350320244025005
TRF2-LIVE-81,NAO_INFORMADO,COLEGIADO,NAO_INFORMADO,2ª Turma Recursal do Espírito Santo,FRANCISCO DE ASSIS BASILIO DE MORAES,,07/04/2026,5006990-04.2024.4.02.5006,https://eproc.jfes.jus.br/eproc/externo_controlador.php?acao=processo_seleciona_publica&acao_origem=processo_consulta_publica&acao_retorno=processo_consulta_publica&num_processo=50069900420244025006
TRF2-LIVE-82,NAO_INFORMADO,COLEGIADO,NAO_INFORMADO,2ª Turma Recursal do Espírito Santo,FRANCISCO DE ASSIS BASILIO DE MORAES,,03/03/2026,5035217-19.2024.4.02.5001,https://eproc.jfes.jus.br/eproc/externo_controlador.php?acao=processo_seleciona_publica&acao_origem=processo_consulta_publica&acao_retorno=processo_consulta_publica&num_processo=50352171920244025001
TRF2-LIVE-83,NAO_INFORMADO,COLEGIADO,NAO_INFORMADO,2ª Turma Recursal do Espírito Santo,MARCELO DA ROCHA ROSADO,,07/05/2026,5009863-89.2024.4.02.5001,https://eproc.jfes.jus.br/eproc/externo_controlador.php?acao=processo_seleciona_publica&acao_origem=processo_consulta_publica&acao_retorno=processo_consulta_publica&num_processo=50098638920244025001
TRF2-LIVE-84,NAO_INFORMADO,COLEGIADO,NAO_INFORMADO,1ª Turma Recursal do Espírito Santo,,,20/05/2026,5033424-11.2025.4.02.5001,https://eproc.jfes.jus.br/eproc/externo_controlador.php?acao=processo_seleciona_publica&acao_origem=processo_consulta_publica&acao_retorno=processo_consulta_publica&num_processo=50334241120254025001
TRF2-LIVE-85,NAO_INFORMADO,COLEGIADO,NAO_INFORMADO,1ª Turma Recursal do Espírito Santo,PABLO COELHO CHARLES GOMES,,20/05/2026,5003801-90.2025.4.02.5003,https://eproc.jfes.jus.br/eproc/externo_controlador.php?acao=processo_seleciona_publica&acao_origem=processo_consulta_publica&acao_retorno=processo_consulta_publica&num_processo=50038019020254025003
TRF2-LIVE-86,NAO_INFORMADO,COLEGIADO,NAO_INFORMADO,1ª Turma Recursal do Espírito Santo,LEONARDO MARQUES LESSA,,20/05/2026,5004819-86.2024.4.02.5002,https://eproc.jfes.jus.br/eproc/externo_controlador.php?acao=processo_seleciona_publica&acao_origem=processo_consulta_publica&acao_retorno=processo_consulta_publica&num_processo=50048198620244025002
TRF2-LIVE-87,NAO_INFORMADO,COLEGIADO,NAO_INFORMADO,1ª Turma Recursal do Espírito Santo,PABLO COELHO CHARLES GOMES,,20/05/2026,5002591-41.2024.4.02.5002,https://eproc.jfes.jus.br/eproc/externo_controlador.php?acao=processo_seleciona_publica&acao_origem=processo_consulta_publica&acao_retorno=processo_consulta_publica&num_processo=50025914120244025002
TRF2-LIVE-88,NAO_INFORMADO,COLEGIADO,NAO_INFORMADO,1ª Turma Recursal do Espírito Santo,LEONARDO MARQUES LESSA,,20/05/2026,5004362-23.2025.4.02.5001,https://eproc.jfes.jus.br/eproc/externo_controlador.php?acao=processo_seleciona_publica&acao_origem=processo_consulta_publica&acao_retorno=processo_consulta_publica&num_processo=50043622320254025001
TRF2-LIVE-89,NAO_INFORMADO,COLEGIADO,NAO_INFORMADO,1ª Turma Recursal do Espírito Santo,,,20/05/2026,5003147-97.2025.4.02.5005,https://eproc.jfes.jus.br/eproc/externo_controlador.php?acao=processo_seleciona_publica&acao_origem=processo_consulta_publica&acao_retorno=processo_consulta_publica&num_processo=50031479720254025005
TRF2-LIVE-90,NAO_INFORMADO,COLEGIADO,NAO_INFORMADO,2ª Turma Recursal do Espírito Santo,FRANCISCO DE ASSIS BASILIO DE MORAES,,07/04/2026,5035764-59.2024.4.02.5001,https://eproc.jfes.jus.br/eproc/externo_controlador.php?acao=processo_seleciona_publica&acao_origem=processo_consulta_publica&acao_retorno=processo_consulta_publica&num_processo=50357645920244025001
TRF2-LIVE-91,NAO_INFORMADO,COLEGIADO,NAO_INFORMADO,2ª Turma Recursal do Espírito Santo,FRANCISCO DE ASSIS BASILIO DE MORAES,,03/03/2026,5008626-85.2022.4.02.5002,https://eproc.jfes.jus.br/eproc/externo_controlador.php?acao=processo_seleciona_publica&acao_origem=processo_consulta_publica&acao_retorno=processo_consulta_publica&num_processo=50086268520224025002
TRF2-LIVE-92,NAO_INFORMADO,COLEGIADO,NAO_INFORMADO,1ª Turma Recursal do Espírito Santo,LEONARDO MARQUES LESSA,,20/05/2026,5026673-08.2025.4.02.5001,https://eproc.jfes.jus.br/eproc/externo_controlador.php?acao=processo_seleciona_publica&acao_origem=processo_consulta_publica&acao_retorno=processo_consulta_publica&num_processo=50266730820254025001
TRF2-LIVE-93,NAO_INFORMADO,COLEGIADO,NAO_INFORMADO,1ª Turma Recursal do Espírito Santo,PABLO COELHO CHARLES GOMES,,20/05/2026,5004191-60.2025.4.02.5003,https://eproc.jfes.jus.br/eproc/externo_controlador.php?acao=processo_seleciona_publica&acao_origem=processo_consulta_publica&acao_retorno=processo_consulta_publica&num_processo=50041916020254025003
TRF2-LIVE-94,NAO_INFORMADO,COLEGIADO,NAO_INFORMADO,1ª Turma Recursal do Espírito Santo,LEONARDO MARQUES LESSA,,20/05/2026,5003248-43.2025.4.02.5003,https://eproc.jfes.jus.br/eproc/externo_controlador.php?acao=processo_seleciona_publica&acao_origem=processo_consulta_publica&acao_retorno=processo_consulta_publica&num_processo=50032484320254025003
TRF2-LIVE-95,NAO_INFORMADO,COLEGIADO,NAO_INFORMADO,1ª Turma Recursal do Espírito Santo,LEONARDO MARQUES LESSA,,11/03/2026,5003452-21.2024.4.02.5004,https://eproc.jfes.jus.br/eproc/externo_controlador.php?acao=processo_seleciona_publica&acao_origem=processo_consulta_publica&acao_retorno=processo_consulta_publica&num_processo=50034522120244025004
TRF2-LIVE-96,NAO_INFORMADO,COLEGIADO,NAO_INFORMADO,1ª Turma Recursal do Espírito Santo,LEONARDO MARQUES LESSA,,20/05/2026,5005692-52.2025.4.02.5002,https://eproc.jfes.jus.br/eproc/externo_controlador.php?acao=processo_seleciona_publica&acao_origem=processo_consulta_publica&acao_retorno=processo_consulta_publica&num_processo=50056925220254025002
TRF2-LIVE-97,NAO_INFORMADO,COLEGIADO,NAO_INFORMADO,1ª Turma Recursal do Espírito Santo,PABLO COELHO CHARLES GOMES,,20/05/2026,5001083-26.2025.4.02.5002,https://eproc.jfes.jus.br/eproc/externo_controlador.php?acao=processo_seleciona_publica&acao_origem=processo_consulta_publica&acao_retorno=processo_consulta_publica&num_processo=50010832620254025002
TRF2-LIVE-98,NAO_INFORMADO,COLEGIADO,NAO_INFORMADO,2ª Turma Recursal do Espírito Santo,FRANCISCO DE ASSIS BASILIO DE MORAES,,03/03/2026,5000963-20.2024.4.02.5001,https://eproc.jfes.jus.br/eproc/externo_controlador.php?acao=processo_seleciona_publica&acao_origem=processo_consulta_publica&acao_retorno=processo_consulta_publica&num_processo=50009632020244025001
TRF2-LIVE-99,NAO_INFORMADO,COLEGIADO,NAO_INFORMADO,1ª Turma Recursal do Espírito Santo,PABLO COELHO CHARLES GOMES,,20/05/2026,5040972-24.2024.4.02.5001,https://eproc.jfes.jus.br/eproc/externo_controlador.php?acao=processo_seleciona_publica&acao_origem=processo_consulta_publica&acao_retorno=processo_consulta_publica&num_processo=50409722420244025001
TRF2-LIVE-100,NAO_INFORMADO,COLEGIADO,NAO_INFORMADO,1ª Turma Recursal do Espírito Santo,PABLO COELHO CHARLES GOMES,,20/05/2026,5002898-55.2025.4.02.5003,https://eproc.jfes.jus.br/eproc/externo_controlador.php?acao=processo_seleciona_publica&acao_origem=processo_consulta_publica&acao_retorno=processo_consulta_publica&num_processo=50028985520254025003
